"","created_at","screen_name","text","display_text_width","is_quote","is_retweet","favorite_count","retweet_count","url_present","video","photo","WD","Monday","Tuesday","Wednesday","Thursday","Friday","Saturday","year","month","January","February","March","April","May","June","July","August","September","October","November","hour","afternoon","evening","mentions_count","mentions_presence","hashtag_count","hashtag_presence","emoji_count","emoji_presence","mentions_sqrt","emoji_sqrt","favorite_log","retweet_log","target_fav_norm","target_RT_norm","target_fav","target_RT","tweet_length_scaled","followers_count_scaled","question","athletes_mentions"
"1743",2017-09-17,"UnderArmour","Until next time... <U+0001F94A> #CaneloGGG #IWILL",38,0,0,162,46,0,0,0,"Sunday",0,0,0,0,0,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,2,1,1,1,0,1,5.08759633523238,3.8286413964891,1,1,0,0,0.647905878833681,0.988697792067108,0,0
"1744",2017-09-17,"UnderArmour","The wait is over. Time to reign supreme, @canelo. #CaneloGGG #IWILL https://t.co/PDcscPCHfi",67,0,0,132,31,0,0,1,"Sunday",0,0,0,0,0,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,3,0,1,1,1,2,1,0,0,1,0,4.88280192258637,3.43398720448515,1,1,0,0,1.27421489503957,0.988697792067108,0,1
"1745",2017-09-17,"UnderArmour","Take a good look, because this will be the only time you'll see @canelo on the floor tonight. https://t.co/GAJgfcnabU",93,0,0,134,45,0,1,0,"Sunday",0,0,0,0,0,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,1,0,0,0,0,1,0,4.89783979995091,3.80666248977032,1,1,0,0,1.8357333233621,0.988697792067108,0,1
"1746",2017-09-17,"UnderArmour","I'm such a sucker for a man in Under Armor <U+0001F60F> VAMOS @canelo!! <U+0001F1F2><U+0001F1FD><U+2665><U+FE0F><U+0001F44A><U+0001F3FC> #CaneloGGG #TeamCanelo https://t.co/G6ro8F9hLQ",130,0,1,0,1416,0,0,1,"Sunday",0,0,0,0,0,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,2,1,7,1,1,2.64575131106459,0,7.25559127425367,0,1,0,1,2.6348172405903,0.988697792067108,0,1
"1747",2017-09-17,"UnderArmour","The champ has arrived. <U+0001F60E> #CaneloGGG #TeamCanelo https://t.co/E4H6EHEhAj",47,0,0,246,68,0,1,0,"Sunday",0,0,0,0,0,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,1,1,1,0,1,5.50533153593236,4.21950770517611,1,1,0,0,0.842277642483785,0.988697792067108,0,0
"1748",2017-09-16,"UnderArmour","<U+0001F525> on his feet, WILL in his <U+2764><U+FE0F>. @canelo enters the ring with the freshest boots in boxing for the fight of the century. #TeamCanelo #IWILL https://t.co/MuY0mNeByu",137,0,0,111,28,0,1,0,"Saturday",0,0,0,0,0,1,2017,"September",0,0,0,0,0,0,0,0,1,0,0,20,0,1,1,1,2,1,3,1,1,1.73205080756888,4.70953020131233,3.3322045101752,1,1,0,0,2.78599527898483,0.988697792067108,0,1
"1749",2017-09-16,"UnderArmour","From one slugger to another. @Bharper3407 shows his support for @canelo in advance of tonight’s title bout. #TeamUA #IWILL https://t.co/VOl3z7VwVX",122,0,0,519,203,0,0,1,"Saturday",0,0,0,0,0,1,2017,"September",0,0,0,0,0,0,0,0,1,0,0,16,1,0,2,1,2,1,0,0,1.4142135623731,0,6.25190388316589,5.31320597904179,1,1,1,0,2.46204233956799,0.988697792067108,0,0
"1750",2017-09-15,"UnderArmour","Pound for pound, the best in the sport. @canelo is ready to reign supreme. #CaneloGGG #IWILL https://t.co/9XEtzeqgKF",92,0,0,291,110,0,1,0,"Friday",0,0,0,0,1,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,20,0,1,1,1,2,1,0,0,1,0,5.67332326717149,4.70048036579242,1,1,0,0,1.81413646073431,0.988697792067108,0,1
"1751",2017-09-15,"UnderArmour",".@asvpxrocky in the House. #WEWILL https://t.co/aWV4lcuF5V",34,0,0,9908,3151,0,0,1,"Friday",0,0,0,0,1,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,19,1,0,1,1,1,1,0,0,1,0,9.20109779060925,8.05547514175727,1,1,1,1,0.561518428322523,0.988697792067108,0,0
"1752",2017-09-15,"UnderArmour","No doubts. No fear. @canelo trains twice as hard to be “triple” prepared. #TeamCanelo #IWILL https://t.co/QHTh7KXeLH",92,0,0,106,27,0,1,0,"Friday",0,0,0,0,1,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,15,1,0,1,1,2,1,0,0,1,0,4.66343909411207,3.29583686600433,1,1,0,0,1.81413646073431,0.988697792067108,0,1
"1753",2017-09-14,"UnderArmour","Under Armour opens UA PDX, a 70,000 square foot footwear research &amp; development innovation center in Portland. https://t.co/RhTxr6Pykj",144,0,1,0,218,0,0,0,"Thursday",0,0,0,1,0,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,19,1,0,0,0,0,0,0,0,0,0,0,5.38449506278909,0,1,0,0,2.93717331737935,0.988697792067108,0,0
"1754",2017-09-13,"UnderArmour","""When I was born, fear was gone."" - @canelo <U+0001F44A><U+0001F4A5><U+0001F1F2><U+0001F1FD> https://t.co/MGUXLfled4",48,0,0,4512,2026,0,1,0,"Wednesday",0,0,1,0,0,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,20,0,1,1,1,0,0,4,1,1,2,8.4144957931779,7.61381868480863,1,1,1,1,0.863874505111574,0.988697792067108,0,1
"1755",2017-09-12,"UnderArmour","The UA Family welcomes another champ <U+0001F3C6> to the sqUAd. Congrats @SloaneStephens. It was a victory #UnlikeAny. #TeamUA https://t.co/UR1B14tGD4",140,0,1,0,1224,0,0,0,"Tuesday",0,1,0,0,0,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,21,0,1,1,1,2,1,1,1,1,1,0,7.10987946307227,0,1,0,1,2.8507858668682,0.988697792067108,0,1
"1756",2017-09-12,"UnderArmour","What, your ab workout doesn’t look like an audition for Cirque du Soleil? S/O to @lindseyvonn’s core game. <U+0001F44A> https://t.co/w2JU0LawGk",108,0,0,466,53,0,1,0,"Tuesday",0,1,0,0,0,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,21,0,1,1,1,0,0,1,1,1,1,6.14418563412565,3.97029191355212,1,1,1,0,2.15968626277894,0.988697792067108,1,1
"1757",2017-09-12,"UnderArmour","We see ya, @2chainz! <U+0001F4AF> #fërøcitÿmëëtšårt1štrÿ https://t.co/t4QxfPL2zE",45,1,0,75,16,1,0,0,"Tuesday",0,1,0,0,0,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,15,1,0,1,1,1,1,1,1,1,1,4.31748811353631,2.77258872223978,1,1,0,0,0.799083917228206,0.988697792067108,0,0
"1758",2017-09-12,"UnderArmour","THIS WEEK'S COVER: How U.S. Open champion Sloane Stephens rediscovered her love for tennis https://t.co/4MjGfE3Nxy https://t.co/om2Nz5s9dm",140,0,1,0,344,1,0,0,"Tuesday",0,1,0,0,0,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,5.8406416573734,0,1,0,1,2.8507858668682,0.988697792067108,0,0
"1759",2017-09-12,"UnderArmour","COVER STORY: QB crisis? Let's talk about the ground game's next generation: https://t.co/0Y3o9kSXRl https://t.co/Yj37qMqaqF",134,0,1,0,424,1,0,1,"Tuesday",0,1,0,0,0,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,13,1,0,0,0,0,0,0,0,0,0,0,6.04973345523196,0,1,0,1,2.72120469110146,0.988697792067108,1,0
"1760",2017-09-11,"UnderArmour","A detailed look at the the @UnderArmour cleats worn by @CameronNewton <U+0001F440> https://t.co/t2uG5JfthL",109,0,1,0,151,0,0,1,"Monday",1,0,0,0,0,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,12,1,0,2,1,0,0,1,1,1.4142135623731,1,0,5.01727983681492,0,1,0,0,2.18128312540673,0.988697792067108,0,0
"1761",2017-09-09,"UnderArmour","This is what WILL looks like. <U+0001F525> Congrats to the U.S. Open Women's Singles Champion, @SloaneStephens! #IWILL #UnlikeAny https://t.co/cZg3QgttLX",118,0,0,460,125,0,0,1,"Saturday",0,0,0,0,0,1,2017,"September",0,0,0,0,0,0,0,0,1,0,0,22,0,1,1,1,2,1,1,1,1,1,6.13122648948314,4.8283137373023,1,1,1,0,2.37565488905683,0.988697792067108,0,1
"1762",2017-09-09,"UnderArmour","Show up. Put in the work. Repeat. <U+0001F501> Crush it today, @SloaneStephens! #IWILL https://t.co/NWNlNUcg8o",75,0,0,106,20,0,1,0,"Saturday",0,0,0,0,0,1,2017,"September",0,0,0,0,0,0,0,0,1,0,0,15,1,0,1,1,1,1,1,1,1,1,4.66343909411207,2.99573227355399,1,1,0,0,1.44698979606189,0.988697792067108,0,1
"1763",2017-09-08,"UnderArmour","Play hard, live loud. Introducing @cameron1newton's C1N Chairman colorway. #fërøcitÿmëëtšårt1štrÿ https://t.co/XwJPuWbqlz",97,0,0,94,20,0,1,0,"Friday",0,0,0,0,1,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,21,0,1,1,1,1,1,0,0,1,0,4.54329478227,2.99573227355399,1,1,0,0,1.92212077387325,0.988697792067108,0,0
"1764",2017-09-08,"UnderArmour","On to the finals. @SloaneStephens continues her climb to the top at the U.S. Open. #UnlikeAny #IWILL https://t.co/6cgOM4XTk9",100,0,0,206,48,0,0,1,"Friday",0,0,0,0,1,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,2,0,1,1,1,2,1,0,0,1,0,5.32787616878958,3.87120101090789,1,1,0,0,1.98691136175662,0.988697792067108,0,1
"1765",2017-09-07,"UnderArmour","He's baaaaack! <U+0001F410> #IWILL https://t.co/WDBqKTx106",23,0,0,381,126,0,0,1,"Thursday",0,0,0,1,0,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,22,0,1,0,0,1,1,1,1,0,1,5.9427993751267,4.83628190695148,1,1,0,0,0.323952939416841,0.988697792067108,0,0
"1766",2017-09-07,"UnderArmour","Always an honor playing for our country, and I can’t wait to do it in NYC @PresidentsCup! #USTeam https://t.co/8qh2uHE7r8",139,0,1,0,378,0,1,0,"Thursday",0,0,0,1,0,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,19,1,0,1,1,1,1,0,0,1,0,0,5.93489419561959,0,1,0,1,2.82918900424041,0.988697792067108,0,0
"1767",2017-09-07,"UnderArmour","#TBT: 2013 @amfam All-USA OPOY Leonard @_fournette gets NFL career started Sunday https://t.co/NRlSMzsYPR",122,0,1,0,7,1,0,0,"Thursday",0,0,0,1,0,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,19,1,0,2,1,1,1,0,0,1.4142135623731,0,0,1.94591014905531,0,0,0,0,2.46204233956799,0.988697792067108,0,0
"1768",2017-09-07,"UnderArmour","The #ProjectRock USDNA collection, inspired by the men and women of our U.S. military, drops this November. <U+0001F1FA><U+0001F1F8> https://t.co/fxL8CguoeQ",110,0,0,184,45,0,1,0,"Thursday",0,0,0,1,0,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,16,1,0,0,0,1,1,2,1,0,1.4142135623731,5.21493575760899,3.80666248977032,1,1,0,0,2.20287998803451,0.988697792067108,0,0
"1769",2017-09-06,"UnderArmour","5 rings and a fresh pair of kicks? We linked up with @cncpts to get Tom Brady ready for opening night. <U+0001F3C6><U+0001F525><U+2705> https://t.co/NaP5v3HDkO",106,0,0,157,38,0,1,0,"Wednesday",0,0,1,0,0,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,22,0,1,1,1,0,0,3,1,1,1.73205080756888,5.05624580534831,3.63758615972639,1,1,0,0,2.11649253752336,0.988697792067108,1,0
"1770",2017-09-06,"UnderArmour","""Joe Cool""

9.23.17

<U+27A1><U+FE0F> https://t.co/rFYNQpAoiG https://t.co/AsaCrGNr6E",88,0,1,0,179,1,0,1,"Wednesday",0,0,1,0,0,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,20,0,1,0,0,0,0,2,1,0,1.4142135623731,0,5.18738580584075,0,1,0,0,1.72774901022315,0.988697792067108,0,0
"1771",2017-09-05,"UnderArmour",".@UnderArmour stands with America and the #DREAMers. We are stronger together.",90,0,1,0,82,0,0,0,"Tuesday",0,1,0,0,0,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,17,1,0,1,1,1,1,0,0,1,0,0,4.40671924726425,0,1,0,0,1.77094273547873,0.988697792067108,0,0
"1772",2017-09-04,"UnderArmour",".@Cody_Bellinger sets the #Dodgers’ franchise rookie home run record with his 36th home run of the season! #LetsGoDodgers https://t.co/X1xLVu3vay",140,0,1,0,1511,0,0,0,"Monday",1,0,0,0,0,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,14,1,0,1,1,2,1,0,0,1,0,0,7.32052696227274,0,1,0,1,2.8507858668682,0.988697792067108,0,1
"1773",2017-09-03,"UnderArmour","Ready for battle. Tonight, @UCLAFootball takes the field in a new look that can’t be beat. #4sUp #GoBruins https://t.co/iXHyXwBY10",106,0,0,335,88,0,1,0,"Sunday",0,0,0,0,0,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,23,0,1,1,1,2,1,0,0,1,0,5.81413053182507,4.47733681447821,1,1,0,0,2.11649253752336,0.988697792067108,0,0
"1774",2017-09-02,"UnderArmour","Congratulations, Coach! Here's to many more wins for the best university on Earth.

#RollOnYouBears https://t.co/H4yWLXNfAP",140,0,1,0,51,0,0,0,"Saturday",0,0,0,0,0,1,2017,"September",0,0,0,0,0,0,0,0,1,0,0,22,0,1,0,0,1,1,0,0,0,0,0,3.93182563272433,0,1,0,0,2.8507858668682,0.988697792067108,0,0
"1775",2017-09-01,"UnderArmour","Join us in the field. #Texas needs you. Sign up to volunteer today: https://t.co/MqiHbAq76d https://t.co/L32OPAZao3",132,0,1,0,511,1,0,1,"Friday",0,0,0,0,1,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,21,0,1,0,0,1,1,0,0,0,0,0,6.2363695902037,0,1,0,1,2.67801096584588,0.988697792067108,0,0
"1776",2017-09-01,"UnderArmour","We’re partnering with @TeamRubicon to help #HurricaneHarvey relief efforts. Check out https://t.co/fnp2AHBHtd for more. #WEWILL",127,0,0,581,162,1,0,0,"Friday",0,0,0,0,1,0,2017,"September",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,0,0,1,0,6.36475075685191,5.08759633523238,1,1,1,0,2.57002665270693,0.988697792067108,0,0
"1777",2017-08-29,"UnderArmour","A new look for Johns Hopkins Athletics as partnership with @UnderArmour is announced - https://t.co/AwKzf1XNfX #GoHop #WeWill https://t.co/TUyjzYVrXy",140,0,1,0,50,1,0,0,"Tuesday",0,1,0,0,0,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,20,0,1,1,1,2,1,0,0,1,0,0,3.91202300542815,0,1,0,0,2.8507858668682,0.988697792067108,0,0
"1778",2017-08-28,"UnderArmour","Favorite Emoji's and the Lumber!<U+0001F64C><U+0001F3FB><U+0001F351><U+0001F525><U+0001F602> #PlayersWeekend https://t.co/riqIDCuqE1",94,0,1,0,489,0,0,1,"Monday",1,0,0,0,0,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,1,1,5,1,0,2.23606797749979,0,6.19236248947487,0,1,0,1,1.85733018598988,0.988697792067108,0,0
"1779",2017-08-26,"UnderArmour","With @Run4AllWomen, @AlisonMDesir uses running to empower women to be the change they seek. #WomensEqualityDay #UnlikeAny https://t.co/YUZmCHNcnM",121,0,0,135,37,0,1,0,"Saturday",0,0,0,0,0,1,2017,"August",0,0,0,0,0,0,0,1,0,0,0,12,1,0,2,1,2,1,0,0,1.4142135623731,0,4.90527477843843,3.61091791264422,1,1,0,0,2.4404454769402,0.988697792067108,0,0
"1780",2017-08-25,"UnderArmour","Just another day at the office for CEO Kevin Plank. Welcome to the sqUAd, @Dennis1SmithJr! #TeamUA https://t.co/Oq5G6hEPQW",98,0,0,1142,446,0,1,0,"Friday",0,0,0,0,1,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,18,1,0,1,1,1,1,0,0,1,0,7.04053639021596,6.10031895202006,1,1,1,1,1.94371763650104,0.988697792067108,0,0
"1781",2017-08-25,"UnderArmour","Dominate At Every Position In The Under Armour Drive 4 https://t.co/ahedGY7nBq",93,0,1,0,12,1,0,0,"Friday",0,0,0,0,1,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,2.484906649788,0,1,0,0,1.8357333233621,0.988697792067108,0,0
"1782",2017-08-25,"UnderArmour","Day. Made. https://t.co/tVjX3Zk9a5",47,0,1,0,38,0,1,0,"Friday",0,0,0,0,1,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3.63758615972639,0,1,0,0,0.842277642483785,0.988697792067108,0,0
"1783",2017-08-24,"UnderArmour","Baltimore born and raised. See how <U+0001F94A> changed @Gervontaa's life. #IWILL https://t.co/Vqe5qltCqp",70,0,0,953,585,0,1,0,"Thursday",0,0,0,1,0,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,22,0,1,1,1,1,1,1,1,1,1,6.8596149036542,6.37161184723186,1,1,1,1,1.33900548292294,0.988697792067108,0,1
"1784",2017-08-23,"UnderArmour","Simplicity Is Genius <U+0001F3BE><U+0001F4A5><U+0001F94A> https://t.co/FAXPq6m8nu",68,0,1,0,4963,0,1,0,"Wednesday",0,0,1,0,0,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,20,0,1,0,0,0,0,3,1,0,1.73205080756888,0,8.50976567558744,0,1,0,1,1.29581175766736,0.988697792067108,0,0
"1785",2017-08-23,"UnderArmour",".@harlem_run founder, @AlisonMDesir, turns athleticism into activism with runs in support of women’s rights. #UnlikeAny #IWILL #HarlemRun https://t.co/0htgL9OwCz",137,0,0,71,24,0,1,0,"Wednesday",0,0,1,0,0,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,17,1,0,2,1,3,1,0,0,1.4142135623731,0,4.26267987704132,3.17805383034795,1,1,0,0,2.78599527898483,0.988697792067108,0,0
"1786",2017-08-22,"UnderArmour","On October 28th, we celebrate our homecoming and pay homage to the 125 seasons of Maryland Football! 

#RaiseHigh || #Terps125 https://t.co/cikQftA74y",140,0,1,0,295,0,0,0,"Tuesday",0,1,0,0,0,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,2,1,0,0,0,0,0,5.68697535633982,0,1,0,1,2.8507858668682,0.988697792067108,0,0
"1787",2017-08-21,"UnderArmour","Dennis Smith Jr. took on a fan.

It went how you might expect #WaitForIt (via @ZacKubit) https://t.co/aEiHmxYC3b",132,0,1,0,2656,0,0,0,"Monday",1,0,0,0,0,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,19,1,0,1,1,1,1,0,0,1,0,0,7.88457651059632,0,1,0,1,2.67801096584588,0.988697792067108,0,0
"1788",2017-08-19,"UnderArmour","On November 18th, we come together to honor the man who built it all.

Introducing our ROCKNE Heritage Uniform. https://t.co/7jmysrepFM",140,0,1,0,1725,0,0,0,"Saturday",0,0,0,0,0,1,2017,"August",0,0,0,0,0,0,0,1,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,7.45298232946546,0,1,0,1,2.8507858668682,0.988697792067108,0,0
"1789",2017-08-16,"UnderArmour",".@jharrison9292 reps the collective amount of weight the average person lifts in their lifetime. <U+0001F631> https://t.co/2sTlulFMP2",98,0,0,1222,431,0,1,0,"Wednesday",0,0,1,0,0,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,23,0,1,1,1,0,0,1,1,1,1,7.10824413973154,6.06610809010375,1,1,1,1,1.94371763650104,0.988697792067108,0,1
"1790",2017-08-15,"UnderArmour","I love our country &amp; company. I am stepping down from the council to focus on inspiring &amp; uniting through power of sport. - CEO Kevin Plank https://t.co/8YvndJMjj1",147,0,0,53563,16950,0,0,1,"Tuesday",0,1,0,0,0,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10.8886138101857,9.7380231128086,1,1,1,1,3.00196390526272,0.988697792067108,0,0
"1791",2017-08-14,"UnderArmour","We are saddened by #Charlottesville. There is no place for racism or discrimination in this world. We choose love &amp; unity. - CEO Kevin Plank",144,0,0,3970,1000,0,0,0,"Monday",1,0,0,0,0,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,14,1,0,0,0,1,1,0,0,0,0,8.28652137368124,6.90775527898214,1,1,1,1,2.93717331737935,0.988697792067108,0,0
"1792",2017-08-11,"UnderArmour","On field or on <U+0001F4F8> @CameronNewton is always <U+0001F525>. #fridayfeeling https://t.co/tgexcd5GNV",59,0,0,160,20,0,1,0,"Friday",0,0,0,0,1,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,21,0,1,1,1,1,1,2,1,1,1.4142135623731,5.07517381523383,2.99573227355399,1,1,0,0,1.10143999401726,0.988697792067108,0,1
"1793",2017-08-11,"UnderArmour","Built on our strong tradition. 

And ready for the road ahead. 

@UAbasketball 

#GoBruins #IWILL https://t.co/A81OtrfjAt",134,0,1,0,86,0,1,0,"Friday",0,0,0,0,1,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,16,1,0,1,1,2,1,0,0,1,0,0,4.45434729625351,0,1,0,0,2.72120469110146,0.988697792067108,0,0
"1794",2017-08-11,"UnderArmour","Dennis Smith Jr is wearing this ""Martin""-inspired pair of the Under Armour Drive 4 at the #PaniniNBARookie photoshoot.

<U+0001F4F7>: @NBA https://t.co/3Yv4LowzqS",140,0,1,0,1323,0,0,0,"Friday",0,0,0,0,1,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,16,1,0,1,1,1,1,1,1,1,1,0,7.18765716411496,0,1,0,1,2.8507858668682,0.988697792067108,0,0
"1795",2017-08-10,"UnderArmour",".@JordanSpieth, we have 3 words: Go Get That! #GOGETTH4T #PGAChamp @Topgolf https://t.co/W8skPRkyyc",75,0,0,224,45,0,1,0,"Thursday",0,0,0,1,0,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,13,1,0,2,1,2,1,0,0,1.4142135623731,0,5.41164605185504,3.80666248977032,1,1,0,0,1.44698979606189,0.988697792067108,0,0
"1796",2017-08-09,"UnderArmour","She's only 10, but we bet Zaila Avant-Garde can hoop better than you. #ShePlaysWeWin https://t.co/a6nr2Z4ACt https://t.co/UF6wguD81J",108,0,0,306,114,1,1,0,"Wednesday",0,0,1,0,0,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1,0,0,0,0,5.72358510195238,4.7361984483945,1,1,0,0,2.15968626277894,0.988697792067108,0,0
"1797",2017-08-09,"UnderArmour","As Jessie Graff gets set to compete on #AmericanNinjaWarrior, take a behind-the-scenes look at how she prepares for the grueling course https://t.co/SczkV5QDeh",140,0,1,0,38,0,0,0,"Wednesday",0,0,1,0,0,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,13,1,0,0,0,1,1,0,0,0,0,0,3.63758615972639,0,1,0,0,2.8507858668682,0.988697792067108,0,0
"1798",2017-08-09,"UnderArmour","Racks, on racks, on racks. @stephencurry30 goes 23/25 during the #SC30Select Showcase Game halftime show presented by @Chase. https://t.co/5LPz5DsK25",140,0,1,0,645,0,0,0,"Wednesday",0,0,1,0,0,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,12,1,0,2,1,1,1,0,0,1.4142135623731,0,0,6.46925031679577,0,1,0,1,2.8507858668682,0.988697792067108,0,1
"1799",2017-08-09,"UnderArmour","What if I told you... @MuggsyBogues stopped by our offices to show us he's still got it. Check out his #BaltimoreBoys @30for30. https://t.co/gMDeiQRmMi",127,0,0,211,64,0,1,0,"Wednesday",0,0,1,0,0,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,1,0,0,1.4142135623731,0,5.35185813347607,4.15888308335967,1,1,0,0,2.57002665270693,0.988697792067108,0,0
"1800",2017-08-08,"UnderArmour","We grind to shine. The #SC30Select Showcase Game tips off tonight at 9pm EST on @ESPNU. https://t.co/QRIzOVJwul",129,0,1,0,82,0,1,0,"Tuesday",0,1,0,0,0,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,23,0,1,1,1,1,1,0,0,1,0,0,4.40671924726425,0,1,0,0,2.61322037796251,0.988697792067108,0,0
"1801",2017-08-08,"UnderArmour","Explosive since day 1. De-Day is here. Welcome to the sqUAd, @Dennis1SmithJr. #TeamUA https://t.co/wM793Ypx6t",127,0,1,0,695,0,1,0,"Tuesday",0,1,0,0,0,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,15,1,0,1,1,1,1,0,0,1,0,0,6.54391184556479,0,1,0,1,2.57002665270693,0.988697792067108,0,0
"1802",2017-08-08,"UnderArmour","Put in work.  #DubNation come <U+0001F440> @StephenCurry30 and the <U+0001F30E>'s top HS players at the #SC30Select Showcase Game Tues, Aug. 8 at Kezar Pavillion. https://t.co/9aCPJTCiWJ",139,0,1,0,101,0,0,0,"Tuesday",0,1,0,0,0,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,1,2,1,2,1,1,1.4142135623731,0,4.61512051684126,0,1,0,0,2.82918900424041,0.988697792067108,0,1
"1803",2017-08-07,"UnderArmour","Camp is in session. The Top H.S. players in the <U+0001F30E> are here at #SC30Select camp prepping for the Showcase Game on @ESPNU Tuesday at 9PM EST. https://t.co/6rGo4JdFD4",140,0,1,0,143,0,0,0,"Monday",1,0,0,0,0,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,23,0,1,1,1,1,1,1,1,1,1,0,4.96284463025991,0,1,0,0,2.8507858668682,0.988697792067108,0,0
"1804",2017-08-07,"UnderArmour","Stands out. Goes with everything. #Slingwrap https://t.co/UsVeAedpNP https://t.co/BrGqXpOeN4",68,0,0,287,61,1,1,0,"Monday",1,0,0,0,0,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,21,0,1,0,0,1,1,0,0,0,0,5.65948221575962,4.11087386417331,1,1,0,0,1.29581175766736,0.988697792067108,0,0
"1805",2017-08-06,"UnderArmour","Fight your own way. #UnlikeAny https://t.co/nI28bIDnYe",30,0,0,137,22,0,0,1,"Sunday",0,0,0,0,0,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,15,1,0,0,0,1,1,0,0,0,0,4.91998092582813,3.09104245335832,1,1,0,0,0.475130977811366,0.988697792067108,0,0
"1806",2017-08-05,"UnderArmour","When ""you hit like a girl"" is a compliment. Sending good vibes to @MikaelaMayer1 on her pro debut tonight. #IWILL https://t.co/26UruOwWqt",113,0,0,139,37,0,1,0,"Saturday",0,0,0,0,0,1,2017,"August",0,0,0,0,0,0,0,1,0,0,0,17,1,0,1,1,1,1,0,0,1,0,4.93447393313069,3.61091791264422,1,1,0,0,2.26767057591788,0.988697792067108,0,1
"1807",2017-08-03,"UnderArmour","The moment you realize you have more <U+0001F3C6> than decades under your belt. Happy 40th Birthday, Tom Brady! <U+0001F389> https://t.co/E9exsyAv0x",102,0,0,456,127,0,1,0,"Thursday",0,0,0,1,0,0,2017,"August",0,0,0,0,0,0,0,1,0,0,0,13,1,0,0,0,0,0,2,1,0,1.4142135623731,6.12249280951439,4.84418708645859,1,1,1,0,2.0301050870122,0.988697792067108,0,0
